claim_id,claim_index,statement,evidence,label
dev_3703,3703,"Công tác đào tạo, bồi dưỡng nguồn nhân lực, chất lượng dịch vụ và thái độ giao tiếp văn mình không phải là những vấn đề mà ngành chức năng quan tâm.","Công tác tuyên truyền, nâng cao nhận thức của cán bộ, đảng viên và nhân dân, nhất là những quan điểm chỉ đạo, mục tiêu phát triển du lịch theo Nghị quyết 08-NQ/TW của Bộ Chính trị, Chương trình hành động số 22-CTr/TU, Đề án số 02-ĐA/TU của Tỉnh ủy, Kế hoạch số 3706/KH-UBND của Ủy ban nhân dân tỉnh về phát triển du lịch tỉnh Bến Tre đến năm 2030 và các quy định, hướng dẫn mới thực hiện Luật Du lịch 2017 được triển khai quán triệt, phổ biến kịp thời. Ngành chức năng quan tâm công tác đào tạo, bồi dưỡng nguồn nhân lực du lịch. Chất lượng dịch vụ và thái độ giao tiếp, phục vụ khách được cải thiện theo hướng “ứng xử văn minh, thân thiện, trách nhiệm, tôn trọng khách hàng”, tạo ấn tượng tốt đối với du khách trong, ngoài nước. Đến nay, khoảng 80% lao động trong ngành Du lịch đã qua đào tạo, bồi dưỡng chuyên môn, nghiệp vụ về du lịch. Cơ sở vật chất, hạ tầng du lịch không ngừng được đầu tư nâng cấp, hoàn thiện, tạo thuận lợi cho việc giao thương thông thoáng giữa Bến Tre với các tỉnh, thành phố trong khu vực và cả nước.",1
dev_6277,6277,"Hiện vẫn chưa rõ những yếu tố cụ thể góp phần tạo nên sự bất ổn của ngành ngân hàng trong thời gian gần đây, chẳng hạn như tác động của COVID-19 hay các chính sách điều tiết.","Đó là điều chúng tôi đang giám sát rất chặt chẽ”, Neel Kashkari, chủ tịch Fed Minneapolis, nói trong chương trình “Face the Nation” của CBS. Kashkari là một trong những nhà hoạch định chính sách diều hâu nhất của Fed trong ủng hộ tăng lãi suất để chống lạm phát. Trong khi đó tại châu Âu, Ngân hàng Trung ương châu Âu (ECB) tin rằng những biến động trong ngành ngân hàng gần đây có thể khiến tăng trưởng chậm lại và lạm phát giảm, Phó Chủ tịch Luis de Guindos cho biết. “Ấn tượng của chúng tôi là những hỗn loạn đó sẽ dẫn đến việc thắt chặt hơn các tiêu chuẩn tín dụng trong khu vực đồng euro.",2
dev_1001,1001,Hai nhà lãnh đạo của Trung Quốc và Nga đã gặp nhau tại Bắc Kinh vào tuần trước.,"Chủ tịch EC cũng bày tỏ quan ngại về mối quan hệ giữa Chủ tịch Trung Quốc Tập Cận Bình và Tổng thống Nga Vladimir Putin. Hai nhà lãnh đạo này đã gặp nhau tại thủ đô Moscow - Nga hồi tuần trước. Sau cuộc gặp, ông Tập cho biết họ ""đang thúc đẩy sự thay đổi địa chính trị trên toàn thế giới"".",1
dev_6483,6483,"Từ những chia sẻ của ông Đ.T.T, sinh viên tiếp tục phản ứng gay gắt và nổ ra những cuộc tranh cãi, thậm chí được truyền hình đưa tin, nhưng cũng có nhiều người bênh vực diễn giả, cho rằng ông chỉ đề cập những gì thực tế ngoài xã hội chứ không gói gọn trong sách vở.","bày tỏ trong clip. Người này nói rằng mình đang chia sẻ với các bạn rất chân thành, trường mời đến cũng chỉ là hỗ trợ cho các bạn có thêm kiến thức nhưng đã bị các bạn làm lớn chuyện, tiêu cực. Nội dung trả lời của ông Đ.T.T., được chia sẻ trong diễn đàn sinh viên HUFLIT tiếp tục kéo theo những phản ứng, tranh cãi từ sinh viên. Bên cạnh những ý kiến phản ứng, nhiều người cho rằng, vị diễn giả đề cập về những gì thực tế ngoài đời không giống như trên sách vở.",2
dev_4306,4306,"Bộ Y tế đưa ra cảnh báo về khả năng xâm nhập, lay lan của các tác nhân bệnh tiềm ẩn khi số ca mắc bắt đầu tăng trong 24 giờ.","(NLĐO) - Về dịch COVID-19 hôm nay 22-3, Bộ Y tế cho biết số ca mắc COVID-19 lại tăng trong 24 giờ qua. Bộ Y tế cảnh báo nguy cơ xâm nhập, lây lan của các tác nhân gây bệnh luôn tiềm ẩn Về tình hình dịch COVID-19 hôm nay, Bộ Y tế cho biết từ 16 giờ ngày 21-3 đến 16 giờ ngày 22-3, cả nước ghi nhận 18 ca mắc, tăng so với ngày trước đó. Kể từ đầu dịch đến nay Việt Nam có 11.527.175 ca nhiễm, đứng thứ 13/230 quốc gia và vùng lãnh thổ, trong khi với tỉ lệ số ca nhiễm/1 triệu dân, Việt Nam đứng thứ 117/230 quốc gia và vùng lãnh thổ (bình quân cứ 1 triệu người có 116.491 ca nhiễm).",0
dev_1977,1977,"Đồng chí Đại tá Hồ Xuân Tùng, Phó Cục trưởng Cục Kỹ thuật đã đánh giá cao tinh thần dân chủ trong đơn vị, nghỉ công tác, nghỉ chờ hưu theo quyết định của Bộ trưởng Bộ Quốc phòng.","Đồng chí Trung tướng Hà Thọ Bình, Tư lệnh Quân khu và các đồng chí trong Ban Thường vụ Đảng ủy, Bộ Tư lệnh Quân khu dự Hội nghị. Theo quyết định của Bộ trưởng Bộ Quốc phòng, đợt này Đại tá Hồ Xuân Tùng, Phó Chủ nhiệm Kỹ thuật Quân khu nghỉ công tác, nghỉ chờ hưu; Đại tá Hoàng Anh Tú, Phó Chỉ huy trưởng Bộ CHQS tỉnh Hà Tĩnh giữ chức Phó Chỉ huy trưởng, Tham mưu trưởng Bộ CHQS tỉnh Hà Tĩnh; Thượng tá Nguyễn Tiến Dũng, Phó Chính ủy Sư đoàn 968 giữ chức Chủ nhiệm Chính trị Học viện Hậu cần; Thượng tá Nguyễn Tú Tài, Phó Tham mưu trưởng Bộ CHQS tỉnh Hà Tĩnh giữ chức Phó Chỉ huy trưởng Bộ CHQS tỉnh Hà Tĩnh. Đối với Bộ CHQS tỉnh Thừa Thiên Huế có 2 đồng chí nhận chức vụ mới. Theo đó, Thượng tá Phan Thắng, Phó Chỉ huy trưởng, Tham mưu trưởng Bộ CHQS tỉnh Thừa Thiên Huế (phụ trách chức vụ Chỉ huy trưởng Bộ CHQS tỉnh Thừa Thiên Huế) giữ chức Chỉ huy trưởng Bộ CHQS tỉnh Thừa Thiên Huế; Thượng tá Lê Huy Nghĩa, Trưởng phòng Quân huấn - Nhà trường, Bộ Tham mưu Quân khu 4 giữ chức Phó Chỉ huy trưởng, Tham mưu trưởng Bộ CHQS tỉnh Thừa Thiên Huế.",2
dev_6066,6066,"Ngày 31/3 Bộ Giao thông Vận tải họp giao ban quý I/2023 để ban hành, sửa đổi các thông tư liên quan vấn đề đăng kiểm.","Ngày 31/3, tại Hà Nội, Bộ trưởng Bộ Giao thông Vận tải Nguyễn Văn Thắng chủ trì cuộc họp giao ban quý I/2023 của Bộ. Theo Bộ trưởng Nguyễn Văn Thắng, trong lĩnh vực đăng kiểm Bộ Giao thông Vận tải đã kịp thời ban hành Thông tư 02/2023/TT-BGTVT sửa đổi Thông tư 16/2021/TT-BGTVT về kiểm định xe cơ giới, cơ bản giải quyết tình trạng ùn tắc đăng kiểm, đạt được sự đồng thuận cao của người dân, doanh nghiệp. Trên cơ sở đó, Bộ trưởng Bộ Giao thông Vận tải yêu cầu Cục Đăng kiểm Việt Nam tiếp tục phối hợp với cơ quan chuyên môn nghiên cứu, trình dự thảo Nghị định sửa đổi Nghị định 139/2018/NĐ-CP quy định về hoạt động kinh doanh dịch vụ kiểm định xe cơ giới.",0
dev_643,643,Trò lừa đảo mới nhắm vào sinh viên liên quan đến việc những kẻ lừa đảo gọi điện thoại và yêu cầu tiền để chi trả cho trường hợp khẩn cấp về y tế.,"Bên cạnh đó, Sở cũng yêu cầu các cơ sở giáo dục phối hợp với lực lượng chức năng tại địa phương đảm bảo trật tự, an toàn cho học sinh, sinh viên tại khu vực cổng trường. Trước đó, sau khi xuất hiện hình thức lừa đảo gọi điện thoại có con bị tại nạn phải chuyển tiền cấp cứu, Công an TP Hồ Chí Minh cảnh báo, khi bị đối tượng lừa đảo hoặc phát hiện các đối tượng có biểu hiện nghi vấn hoạt động lừa đảo chiếm đoạt tài sản, cần liên hệ ngay với cơ quan Công an nơi gần nhất (Công an phường, xã, thị trấn; Công an quận, huyện, thành phố Thủ Đức) hoặc liên hệ Trực ban Công an TP Hồ Chí Minh (qua số điện thoại 069.3187.344), Trực ban Phòng Cảnh sát hình sự (qua số điện thoại 069.3187.200) để cung cấp thông tin, phối hợp Cơ quan Công an nhanh chóng điều tra, xử lý.",2
dev_6880,6880,"Thủ tướng Chính phủ phối hợp, đôn đốc triển khai đồng bộ các chủ trương chính sách về hội nhập quốc tế và đề nghị các bộ, ngành trung ương, địa phương và các cơ quan báo chí làm tốt hơn nữa công tác thông tin, tuyên truyền để các cấp, các ngành, doanh nghiệp và các tầng lớp nhân dân nắm vững chủ trương, đường lối của Đảng.","* Theo Quyết định số 596/QĐ-TTg của Thủ tướng Chính phủ về việc thành lập Ban Chỉ đạo quốc gia về hội nhập quốc tế, Ban Chỉ đạo quốc gia về hội nhập quốc tế có các chức năng và nhiệm vụ giúp Chính phủ, Thủ tướng Chính phủ đề ra các định hướng, chiến lược, các giải pháp lớn liên quan đến hội nhập quốc tế; đề xuất những nhiệm vụ trọng tâm, trọng điểm về hội nhập quốc tế cần tập trung chỉ đạo, điều hành trong từng giai đoạn. Bên cạnh đó, Ban Chỉ đạo có nhiệm vụ giúp Chính phủ, Thủ tướng Chính phủ chỉ đạo các bộ, cơ quan ngang bộ, cơ quan thuộc Chính phủ, UBND các tỉnh, thành phố trực thuộc Trung ương, triển khai các chủ trương, chính sách lớn về hội nhập quốc tế; giải quyết những vấn đề quan trọng, liên ngành liên quan đến hội nhập quốc tế; đồng thời giúp Chính phủ, Thủ tướng Chính phủ phối hợp, đôn đốc các bộ, cơ quan ngang Bộ, cơ quan thuộc Chính phủ, UBND các tỉnh, thành phố trực thuộc Trung ương, trong việc triển khai đồng bộ các chủ trương chính sách về hội nhập quốc tế.",2
dev_2506,2506,"Theo ông Hoàng Thanh Tùng, cách thức thực hiện việc tích hợp thông tin vào CCCD nếu làm rõ và đảm bảo tính đồng bộ, thống nhất sẽ gây nhiều phiền hà cho người dân.","Tuy nhiên, cơ quan thẩm tra đề nghị trong quá trình xây dựng dự án luật cần tiếp tục bổ sung đánh giá tác động kỹ hơn đối với các chính sách trong dự án luật, nhất là đánh giá về nguồn lực thực hiện (kinh phí từ ngân sách nhà nước và chi phí từ phía người dân), lộ trình thực hiện để bảo đảm tính khả thi. Ông Tùng đề nghị làm rõ phương thức thực hiện việc tích hợp thông tin vào CCCD, bổ sung thông tin vào cơ sở dữ liệu CCCD để không gây phiền hà cho người dân; rà soát các luật có liên quan bảo đảm sự đồng bộ, thống nhất. Với các chính sách cụ thể, Thường trực Ủy ban Pháp luật lưu ý việc đưa nhiều thông tin cá nhân vào CCCD dẫn đến tăng nguy cơ lộ, lọt thông tin cá nhân.",1
dev_4181,4181,Các gia đình không chia sẻ bất kỳ thông tin cá nhân nào trên mạng xã hội sẽ an toàn trước các cuộc tấn công của tội phạm mạng.,"Anh Nguyễn Hải Nam nhấn mạnh: “Báo Tiền Phong tổ chức buổi tọa đàm là vô cùng ý nghĩa và nhanh chóng, kịp thời. Tôi sẽ báo cáo xin ý kiến ngay với Ban bí thư Trung ương Đoàn để đề nghị triển khai các thông tin cảnh báo trên cổng thông tin của Trung ương Đoàn, từ đó đề xuất Báo Tiền Phong xem xét để có những tuyến bài cảnh giác về các âm mưu, phương thức hoạt động của tội phạm công nghệ cao, về lỗ hổng không chỉ ở cơ quan nhà nước, luật, cơ chế, cơ quan quản lý mà còn ở góc độ của mỗi cá nhân để tạo sức đề kháng cho mỗi người trước các thủ đoạn lừa đảo”.",1
dev_1168,1168,"Nhóm thực hiện chiến dịch tranh cử tổng thống của ông Trump đã đưa ra lời kêu gọi gây quỹ đầu tiên tới những người ủng hộ ông, và họ cũng đã huy động được khoảng 2 triệu USD từ khắp nơi trên thế giới kể từ khi ông Trump lần đầu tiên dự đoán ông sẽ bị bắt vào ngày 18/3.","Hãy đóng góp, với bất kỳ số tiền nào, để chiến thắng trong cuộc đua vào Nhà Trắng năm 2024"", thông báo của họ nêu rõ. Trước ngày 30/3, nhóm vận động tranh cử trên cho biết họ đã huy động được khoảng 2 triệu USD kể từ khi ông Trump lần đầu tiên dự đoán vào ngày 18/3 rằng ông sẽ bị bắt.",2
dev_3927,3927,Chiều tối và đêm ở Tây Nguyên có mưa rào và dông do ảnh hưởng của cơn bão lớn.,"Trong mưa dông có khả năng xảy ra lốc, sét, mưa đá và gió giật mạnh. Nhiệt độ thấp nhất: 23 - 26 độ; nhiệt độ cao nhất: 30 - 33 độ, phía Nam có nơi 33 độ. Tây Nguyên: Có mây, ngày nắng; chiều tối và đêm có mưa rào và dông vài nơi, riêng phía Bắc có mưa rào và dông rải rác. Trong mưa dông có khả năng xảy ra lốc, sét, mưa đá và gió giật mạnh. Nhiệt độ thấp nhất: 19 - 22 độ, nhiệt độ cao nhất: 31 - 34 độ.",2
dev_5765,5765,"Người Vietcombank nào cũng thuộc nằm lòng và nhắc đến với niềm tự hào vô bờ bến giá trị cốt lõi của văn hóa Vietcombank được khái quát hóa thành 5 chữ vàng ""Tin - Chuẩn - Mới - Bền - Nhân"".","(Chinhphu.vn) - Giá trị cốt lõi của văn hóa Vietcombank được khái quát hóa thành 5 chữ vàng ""Tin - Chuẩn - Mới - Bền - Nhân"" mà người Vietcombank nào cũng thuộc nằm lòng và nhắc đến với niềm tự hào vô bờ bến. Ban lãnh đạo Vietcombank tham gia giải chạy Vạn trái tim - Một niềm tin Văn hóa làm nên sự khác biệt Lãnh đạo Vietcombank cho biết: Nhận thức văn hóa là nhân tố quan trọng tạo nên phẩm chất riêng con người Vietcombank, góp phần gây dựng nên một Vietcombank tên tuổi và vững chãi qua các các thời kỳ, tháng 8/2009, Ban Lãnh đạo Ngân hàng quyết định thành lập Ban nghiên cứu và Phát triển văn hóa Vietcombank nhằm giữ gìn và phát huy hơn nữa các giá trị văn hóa quý báu của Vietcombank trong giai đoạn mới.",0
